ticket_id,purchase_date,ticket_created_at,first_response_at,resolved_at,agent_name,team,channel,priority,ticket_type,status,sla_target_hours,response_time_hours,resolution_time_hours,sla_breached,csat_score
T00129,2021-04-15 00:00:00,2022-01-23 13:25:58,2022-01-24 07:56:20,2022-01-24 11:34:18,Mia,General Support,Email,Medium,Cancellation request,Closed,8,18.506358009985473,17.726980923367183,Yes,2.203758947750365
T00130,2021-05-05 00:00:00,2021-07-02 15:30:14,2021-07-04 09:14:12,2021-07-04 21:58:27,Mia,General Support,Email,Low,Cancellation request,Closed,24,41.732792120720895,8.086754061999143,Yes,
T00131,2020-02-13 00:00:00,2021-01-27 16:56:20,2021-01-28 00:38:05,2021-01-28 02:39:26,Noah,Billing Support,Email,Medium,Billing inquiry,Closed,8,7.695939447990025,9.718487971615382,No,1.945870793451698
T00132,2021-11-24 00:00:00,2021-02-01 12:03:35,2021-02-01 12:56:56,,Lukas,General Support,Social media,Critical,Product inquiry,Open,2,0.889351837910587,10.228519665556483,No,
T00133,2021-05-01 00:00:00,2021-04-17 14:22:42,2021-04-18 00:38:20,2021-04-18 02:17:34,Mia,General Support,Phone,Medium,Cancellation request,Closed,8,10.260614373583923,11.914470822262354,Yes,
T00134,2021-06-17 00:00:00,2021-10-01 11:07:23,2021-10-01 13:07:27,2021-10-02 09:03:30,Emma,Billing Support,Phone,Critical,Refund request,Closed,2,2.0012584591466798,21.93539367530926,Yes,4.438402850064919
T00135,2020-05-01 00:00:00,2021-09-09 09:38:42,2021-09-09 11:53:22,2021-09-09 22:59:32,Anna,General Support,Email,Critical,Cancellation request,Closed,2,2.2445646404537953,13.347419658882236,Yes,1.483773465425644
T00136,2021-10-30 00:00:00,2022-10-11 18:33:39,2022-10-13 00:41:40,2022-10-17 12:43:09,Anna,General Support,Chat,Low,Product inquiry,Closed,24,30.133653284628792,138.15845551091354,Yes,
T00137,2020-10-01 00:00:00,2021-07-22 14:31:21,2021-07-22 14:54:48,2021-07-23 10:41:24,Mia,General Support,Email,Critical,Cancellation request,Closed,2,0.39097580238290575,20.167765311039382,No,
T00138,2021-12-20 00:00:00,2022-12-13 08:55:25,2022-12-15 05:39:02,2022-12-17 04:52:10,Daniel,Technical Support,Chat,Low,Technical issue,Closed,24,44.727041844920294,91.94590670013375,Yes,2.537825170743114
T00139,2021-02-12 00:00:00,2022-11-24 14:59:28,2022-11-24 15:56:28,2022-11-26 08:30:23,Mia,General Support,Chat,Critical,Product inquiry,Closed,2,0.9500026805523992,41.51540994390301,No,1.0
T00140,2021-03-12 00:00:00,2021-12-01 13:11:03,2021-12-03 01:49:13,2021-12-03 21:16:44,Mia,General Support,Phone,Low,Cancellation request,Closed,24,36.6363716290654,56.094977460376064,Yes,
T00141,2021-05-09 00:00:00,2022-10-12 08:54:15,2022-10-12 11:07:46,2022-10-14 11:37:32,Lukas,General Support,Email,Critical,Cancellation request,Closed,2,2.225369433800191,50.72164961845878,Yes,1.0
T00142,2020-04-13 00:00:00,2021-09-13 13:52:52,2021-09-13 15:44:13,2021-09-18 17:05:03,Sofia,Technical Support,Chat,High,Technical issue,Closed,4,1.8558574738400815,123.20328589429676,No,1.4751843010688601
T00143,2021-04-26 00:00:00,2021-05-06 10:37:51,2021-05-06 13:00:27,2021-05-07 12:03:05,Noah,Billing Support,Chat,High,Billing inquiry,Closed,4,2.3766772204174043,25.420631389388557,No,
T00144,2021-05-05 00:00:00,2022-04-24 14:25:08,2022-04-24 16:08:29,2022-04-25 12:45:12,Anna,General Support,Email,Critical,Cancellation request,Closed,2,1.7227052072480344,22.33468279399998,Yes,
T00145,2021-04-02 00:00:00,2022-11-25 18:58:58,2022-11-26 23:24:55,2022-11-29 06:52:53,Emma,Billing Support,Social media,Low,Refund request,Closed,24,28.43277703413199,83.89871828467624,Yes,
T00146,2020-10-12 00:00:00,2022-02-28 09:16:15,2022-02-28 16:05:34,2022-03-01 17:56:38,Lukas,General Support,Email,Medium,Cancellation request,Closed,8,6.822041153153572,32.67329695472528,Yes,
T00147,2021-07-11 00:00:00,2022-01-30 09:34:43,2022-01-31 00:45:34,2022-01-31 18:34:11,Anna,General Support,Email,Low,Cancellation request,Closed,24,15.180933296988366,32.991178210081465,No,
T00148,2020-10-06 00:00:00,2021-09-16 10:24:55,2021-09-17 16:13:58,2021-09-18 20:15:46,Noah,Billing Support,Social media,Low,Billing inquiry,Closed,24,29.817705142346302,57.84754199292479,Yes,2.469311654823609
T00149,2021-10-24 00:00:00,2021-11-25 08:51:53,2021-11-25 10:27:20,2021-11-25 18:02:28,Noah,Billing Support,Chat,High,Refund request,Closed,4,1.5908964485489419,9.176447136020087,No,1.0
T00150,2021-03-18 00:00:00,2021-05-21 18:07:44,2021-05-21 21:11:12,2021-05-24 00:42:26,Daniel,Technical Support,Email,Critical,Technical issue,Closed,2,3.057997053683757,54.57850242787998,Yes,2.7113228393747004
T00151,2020-10-14 00:00:00,2021-03-19 12:47:10,2021-03-19 13:06:02,2021-03-20 03:28:54,Emma,Billing Support,Email,Critical,Refund request,Closed,2,0.3145389628551707,14.69570179459146,No,3.8413429125743273
T00152,2021-12-24 00:00:00,2022-07-14 08:58:43,2022-07-14 12:49:04,2022-07-15 21:11:22,Noah,Billing Support,Phone,Medium,Refund request,Closed,8,3.839206429415786,36.210993594025005,No,
T00153,2021-10-19 00:00:00,2021-10-09 13:37:34,2021-10-11 09:12:32,2021-10-12 04:20:53,Lukas,General Support,Social media,Low,Product inquiry,Closed,24,43.58305244475285,62.72200706146657,Yes,
T00154,2020-03-12 00:00:00,2022-05-24 11:03:50,2022-05-25 08:50:04,2022-05-30 08:48:49,Daniel,Technical Support,Social media,Medium,Technical issue,Closed,8,21.770624188248398,141.74980784407666,Yes,
T00155,2021-06-09 00:00:00,2022-01-03 16:39:09,2022-01-04 15:21:03,2022-01-07 06:15:06,Sofia,Technical Support,Social media,Medium,Technical issue,Closed,8,22.69847822543889,85.59941945103803,Yes,
T00156,2020-01-29 00:00:00,2021-08-15 12:56:27,2021-08-15 22:00:06,2021-08-17 06:03:02,Lukas,General Support,Chat,Low,Cancellation request,Closed,24,9.060849231447715,41.10979491784251,No,
T00157,2020-12-11 00:00:00,2021-06-26 12:36:52,2021-06-27 13:33:07,2021-06-28 22:44:28,Anna,General Support,Social media,Low,Product inquiry,Closed,24,24.937770823401703,58.12672427940596,Yes,
T00158,2020-01-29 00:00:00,2021-05-29 12:02:16,2021-05-29 20:54:26,2021-06-02 09:30:15,Jonas,Technical Support,Phone,Medium,Technical issue,Closed,8,8.869549726735166,93.46664126311518,Yes,
T00159,2021-11-30 00:00:00,2021-01-12 15:53:47,2021-01-14 10:04:18,2021-01-14 14:50:50,Mia,General Support,Social media,Low,Product inquiry,Closed,24,42.17528908876293,31.184811807366472,Yes,
T00160,2021-02-03 00:00:00,2021-12-25 18:50:08,2021-12-26 01:56:25,,Noah,Billing Support,Email,High,Billing inquiry,Open,4,7.104814745875464,36.06147562629135,Yes,
T00161,2020-07-19 00:00:00,2022-07-14 12:34:06,2022-07-14 20:32:16,2022-07-16 01:49:32,Emma,Billing Support,Email,High,Refund request,Closed,4,7.969583434692694,37.25748852167735,Yes,
T00162,2020-01-06 00:00:00,2022-02-18 11:05:16,2022-02-18 14:55:25,2022-02-19 10:58:28,Noah,Billing Support,Phone,High,Refund request,Closed,4,3.8361104283999548,23.886687515672023,Yes,2.15048975255685
T00163,2021-10-23 00:00:00,2022-10-12 14:03:49,2022-10-12 16:01:56,2022-10-14 03:50:46,Noah,Billing Support,Phone,Critical,Refund request,Closed,2,1.9688671979595023,37.782560094793965,Yes,1.0
T00164,2020-11-11 00:00:00,2021-06-15 08:49:27,2021-06-15 18:58:49,2021-06-16 13:29:33,Anna,General Support,Phone,Medium,Cancellation request,Closed,8,10.156225903329688,28.668453723815126,Yes,2.6607065617740506
T00165,2021-05-21 00:00:00,2022-11-30 15:39:56,2022-12-01 09:44:53,2022-12-04 20:24:36,Noah,Billing Support,Social media,Low,Billing inquiry,Closed,24,18.0825700956899,100.74454624330556,Yes,3.5639825264239686
T00166,2020-07-25 00:00:00,2021-08-20 18:14:09,2021-08-22 09:18:57,2021-08-22 21:47:14,Lukas,General Support,Email,Low,Product inquiry,Closed,24,39.08022789151237,23.881220391126053,Yes,
T00167,2020-04-03 00:00:00,2022-02-02 10:13:29,2022-02-02 22:56:35,2022-02-04 22:00:24,Noah,Billing Support,Email,Medium,Refund request,Closed,8,12.718383955632989,59.78195865160173,Yes,2.183468406680378
T00168,2020-01-31 00:00:00,2022-12-07 17:32:20,2022-12-08 10:40:20,2022-12-09 04:23:42,Jonas,Technical Support,Chat,Medium,Technical issue,Closed,8,17.133356239548878,34.85611187432791,Yes,1.5494261957397364
T00169,2021-09-03 00:00:00,2021-05-16 15:17:14,2021-05-16 21:08:37,2021-05-17 11:17:07,Noah,Billing Support,Social media,High,Billing inquiry,Closed,4,5.856570561014653,19.998270922626762,Yes,
T00170,2020-08-04 00:00:00,2021-09-22 12:44:16,2021-09-22 17:01:10,2021-09-24 23:46:24,Lukas,General Support,Phone,Medium,Product inquiry,Closed,8,4.281873270126986,59.03562783407514,No,1.0
T00171,2021-12-24 00:00:00,2021-08-24 08:31:55,2021-08-25 09:09:29,2021-08-25 11:12:39,Noah,Billing Support,Social media,Low,Billing inquiry,Closed,24,24.626172826665705,17.108633578718987,Yes,3.516773541879561
T00172,2020-12-11 00:00:00,2022-10-13 14:36:27,2022-10-14 19:31:33,,Emma,Billing Support,Chat,Low,Refund request,Pending Customer Response,24,28.918480300263,15.131801125748222,Yes,
T00173,2020-01-27 00:00:00,2021-08-28 18:06:14,2021-08-29 02:01:12,2021-08-30 12:56:15,Anna,General Support,Social media,Medium,Cancellation request,Closed,8,7.916160398413451,42.83386619793338,Yes,
T00174,2021-10-01 00:00:00,2022-09-11 17:38:15,2022-09-12 06:35:36,2022-09-15 01:21:01,Noah,Billing Support,Email,Medium,Refund request,Closed,8,12.955860255950196,79.71302646400444,Yes,
T00175,2021-10-05 00:00:00,2022-05-03 08:32:28,2022-05-03 13:32:32,,Daniel,Technical Support,Chat,Critical,Technical issue,Open,2,5.00123339140213,23.730671456921897,Yes,
T00176,2021-10-18 00:00:00,2022-01-31 11:11:22,2022-02-01 08:06:06,2022-02-03 16:57:59,Daniel,Technical Support,Email,Medium,Technical issue,Closed,8,20.91234245521551,77.77712276093406,Yes,3.187498827722476
T00177,2021-11-16 00:00:00,2022-10-17 12:10:04,2022-10-18 14:53:29,2022-10-23 03:37:10,Jonas,Technical Support,Email,Medium,Technical issue,Closed,8,26.72361393101445,135.45190800238927,Yes,
T00178,2020-09-21 00:00:00,2022-12-14 17:08:14,2022-12-14 19:31:26,2022-12-15 21:21:48,Mia,General Support,Phone,High,Cancellation request,Closed,4,2.386940350362055,28.226183025345282,No,
T00179,2020-04-19 00:00:00,2022-04-07 14:27:12,2022-04-08 03:17:54,2022-04-10 00:54:26,Emma,Billing Support,Chat,Medium,Billing inquiry,Closed,8,12.845100616306164,58.454160766401486,Yes,
T00180,2021-06-03 00:00:00,2022-10-23 12:53:40,2022-10-23 14:35:02,2022-10-24 16:13:56,Emma,Billing Support,Phone,Critical,Billing inquiry,Closed,2,1.6895886562825808,27.338006655172236,Yes,
T00181,2021-11-17 00:00:00,2022-08-20 14:03:58,2022-08-21 10:27:32,2022-08-22 05:37:57,Noah,Billing Support,Email,Medium,Refund request,Closed,8,20.392918818984068,19.137312972820585,Yes,
T00182,2020-11-26 00:00:00,2022-01-18 10:04:10,2022-01-18 15:06:25,2022-01-18 17:36:43,Mia,General Support,Social media,Critical,Cancellation request,Closed,2,5.037535449751671,7.54271143530661,Yes,
T00183,2021-04-18 00:00:00,2022-09-07 11:45:52,2022-09-07 18:07:26,2022-09-08 22:39:03,Anna,General Support,Chat,High,Product inquiry,Closed,4,6.359545262638881,34.886640550783035,Yes,2.737066482250552
T00184,2020-03-16 00:00:00,2022-12-14 10:33:59,2022-12-14 14:26:56,2022-12-17 11:02:07,Noah,Billing Support,Phone,Medium,Billing inquiry,Closed,8,3.882576676502849,72.46901761889877,No,2.5356278585124583
T00185,2021-10-17 00:00:00,2022-07-27 11:30:14,2022-07-27 15:28:29,2022-07-27 23:08:16,Noah,Billing Support,Chat,High,Refund request,Closed,4,3.9710659763661873,11.634011355485418,Yes,
T00186,2021-03-19 00:00:00,2021-09-17 16:11:06,2021-09-19 06:20:39,2021-09-21 14:19:26,Sofia,Technical Support,Phone,Low,Technical issue,Closed,24,38.15935433572258,94.13897924166665,Yes,
T00187,2021-04-23 00:00:00,2022-09-04 14:18:31,2022-09-05 00:46:55,2022-09-06 19:16:45,Mia,General Support,Phone,Medium,Product inquiry,Closed,8,10.473347455250893,52.97081213323979,Yes,
T00188,2021-01-19 00:00:00,2022-12-09 18:53:51,2022-12-10 04:17:31,2022-12-12 16:53:12,Mia,General Support,Phone,Low,Cancellation request,Closed,24,9.394485072396527,69.98944107331016,No,
T00189,2021-01-10 00:00:00,2022-09-17 18:02:55,2022-09-17 20:14:19,2022-09-18 05:35:35,Noah,Billing Support,Phone,High,Refund request,Closed,4,2.1902659590252074,11.544475254939218,No,1.0
T00190,2020-04-25 00:00:00,2022-11-28 17:44:56,2022-11-29 00:04:51,,Jonas,Technical Support,Social media,Critical,Technical issue,Pending Customer Response,2,6.331961403181048,72.16833391554468,Yes,
T00191,2021-02-09 00:00:00,2022-03-18 14:52:19,2022-03-18 15:05:40,2022-03-20 06:53:57,Noah,Billing Support,Phone,Critical,Refund request,Closed,2,0.22259341873638908,40.0273321940462,No,
T00192,2020-10-14 00:00:00,2022-10-24 17:13:49,2022-10-27 20:42:53,2022-10-31 05:48:32,Mia,General Support,Email,Low,Product inquiry,Closed,24,75.48472017374493,156.57872059051243,Yes,
T00193,2021-10-28 00:00:00,2022-12-15 11:12:56,2022-12-15 18:34:32,,Anna,General Support,Phone,Medium,Product inquiry,Open,8,7.360176110915242,73.96434217561442,Yes,1.0
T00194,2021-09-03 00:00:00,2021-06-01 08:13:18,2021-06-01 10:34:34,2021-06-01 19:25:20,Lukas,General Support,Chat,Critical,Cancellation request,Closed,2,2.354458347039658,11.200651893891104,Yes,
T00195,2021-06-15 00:00:00,2022-06-14 17:03:00,2022-06-15 02:13:02,2022-06-16 02:14:08,Emma,Billing Support,Social media,Medium,Billing inquiry,Closed,8,9.167341472612884,33.185598387574515,Yes,1.0
T00196,2020-06-11 00:00:00,2022-03-22 17:21:50,2022-03-22 22:31:43,,Emma,Billing Support,Social media,High,Refund request,Pending Customer Response,4,5.164946839519167,19.61676242987876,Yes,
T00197,2021-08-08 00:00:00,2022-09-09 14:39:58,2022-09-11 03:01:58,2022-09-12 07:15:17,Emma,Billing Support,Social media,Low,Refund request,Closed,24,36.366830325654014,64.58867106573427,Yes,
T00198,2021-01-28 00:00:00,2021-06-05 08:23:03,2021-06-05 11:55:45,2021-06-05 19:30:52,Emma,Billing Support,Chat,High,Refund request,Closed,4,3.5450035211646433,11.130384622232436,No,2.6813097022496017
T00199,2021-07-23 00:00:00,2022-03-19 18:18:06,2022-03-19 20:29:05,2022-03-21 08:37:58,Anna,General Support,Chat,Critical,Cancellation request,Closed,2,2.1832582440982193,38.33137900015605,Yes,4.090231831507373
T00200,2020-09-19 00:00:00,2021-07-31 12:43:05,2021-07-31 18:00:05,2021-08-01 01:07:22,Anna,General Support,Chat,Medium,Product inquiry,Closed,8,5.283513924657568,12.40484963729773,No,4.565771886076237
T00201,2021-01-13 00:00:00,2021-01-24 15:36:38,2021-01-24 19:54:26,2021-01-26 00:51:29,Anna,General Support,Email,Critical,Product inquiry,Closed,2,4.296919305826363,33.24772674037154,Yes,
T00202,2021-12-16 00:00:00,2021-02-13 13:47:21,2021-02-13 19:51:12,,Noah,Billing Support,Social media,Medium,Refund request,Open,8,6.064277865143859,36.66997834440423,No,
T00203,2021-04-01 00:00:00,2022-01-24 17:02:58,2022-01-25 02:46:27,2022-01-26 21:15:30,Noah,Billing Support,Chat,Medium,Billing inquiry,Closed,8,9.724801700660096,52.209038479012,Yes,
T00204,2020-05-19 00:00:00,2021-03-19 17:10:09,2021-03-20 15:31:38,2021-03-21 07:11:03,Mia,General Support,Phone,Low,Product inquiry,Closed,24,22.35808709196054,10.861133869665972,No,
T00205,2020-06-11 00:00:00,2021-02-10 12:57:46,2021-02-10 13:46:37,2021-02-10 23:25:44,Anna,General Support,Phone,High,Cancellation request,Closed,4,0.8143533250646312,10.466129783078753,No,2.9174198916715595
T00206,2020-11-24 00:00:00,2022-08-14 11:46:50,2022-08-14 19:59:01,2022-08-15 20:59:41,Noah,Billing Support,Phone,Medium,Refund request,Closed,8,8.203262767161453,33.21419287276211,Yes,1.0
T00207,2020-11-04 00:00:00,2021-09-14 15:12:30,2021-09-14 19:22:18,2021-09-15 19:09:13,Noah,Billing Support,Phone,High,Billing inquiry,Closed,4,4.163442350461899,27.945379925981566,Yes,
T00208,2021-07-27 00:00:00,2022-12-05 14:37:34,2022-12-05 20:03:50,,Noah,Billing Support,Email,Critical,Billing inquiry,Pending Customer Response,2,5.437929678518738,57.80466223078439,Yes,
T00209,2021-03-12 00:00:00,2022-04-07 10:26:16,2022-04-07 19:44:34,2022-04-09 10:19:26,Noah,Billing Support,Email,High,Refund request,Closed,4,9.305163863213565,47.88617875135235,Yes,
T00210,2020-02-04 00:00:00,2021-11-06 12:02:30,2021-11-08 11:32:15,2021-11-14 14:16:39,Sofia,Technical Support,Chat,Low,Technical issue,Closed,24,47.49596519394969,194.23583633206286,Yes,1.0
T00211,2020-01-16 00:00:00,2022-08-24 10:31:34,2022-08-25 18:25:44,2022-08-31 19:45:52,Sofia,Technical Support,Phone,Low,Technical issue,Closed,24,31.902852625062216,177.23842705698087,Yes,
T00212,2020-04-06 00:00:00,2021-08-22 18:15:51,2021-08-24 01:40:33,2021-08-25 07:10:02,Mia,General Support,Social media,Low,Product inquiry,Closed,24,31.411857295098503,60.90317950798906,Yes,
T00213,2021-04-15 00:00:00,2022-10-22 16:07:13,2022-10-23 09:51:04,2022-10-28 17:00:25,Sofia,Technical Support,Social media,Medium,Technical issue,Closed,8,17.730911569096204,144.88685257631448,Yes,
T00214,2021-12-24 00:00:00,2021-12-23 13:24:48,2021-12-23 14:32:23,2021-12-25 01:39:14,Emma,Billing Support,Phone,High,Billing inquiry,Closed,4,1.1264341813180332,36.24069801712054,No,
T00215,2020-03-03 00:00:00,2022-05-30 09:41:59,2022-06-01 13:56:45,2022-06-02 21:06:44,Lukas,General Support,Email,Low,Product inquiry,Closed,24,52.24615211504889,83.4126744608404,Yes,
T00216,2021-09-13 00:00:00,2022-10-01 08:31:02,2022-10-01 10:38:30,2022-10-02 17:57:41,Emma,Billing Support,Chat,Critical,Billing inquiry,Closed,2,2.124674876465355,33.44419979614193,Yes,
T00217,2021-01-03 00:00:00,2022-11-28 13:13:05,2022-11-28 23:13:03,,Daniel,Technical Support,Chat,High,Technical issue,Open,4,9.999444656456753,159.60145737351374,Yes,
T00218,2020-12-02 00:00:00,2021-12-14 08:54:12,2021-12-15 06:11:30,2021-12-16 23:03:39,Emma,Billing Support,Chat,Low,Billing inquiry,Closed,24,21.288573852246284,62.15764029317553,Yes,
T00219,2021-02-12 00:00:00,2021-09-17 09:12:31,2021-09-17 12:49:46,2021-09-19 03:25:11,Emma,Billing Support,Email,Critical,Billing inquiry,Closed,2,3.621092801630458,42.2111882849241,Yes,
T00220,2021-09-23 00:00:00,2022-06-23 09:53:46,2022-06-23 13:42:44,2022-06-28 00:40:16,Daniel,Technical Support,Social media,Critical,Technical issue,Closed,2,3.8162894067337905,110.7752342079579,Yes,1.0
T00221,2021-03-21 00:00:00,2022-07-31 13:40:47,2022-07-31 22:52:03,2022-08-01 16:15:38,Noah,Billing Support,Social media,Medium,Billing inquiry,Closed,8,9.188006789958367,26.580994855879606,Yes,3.8150510246586258
T00222,2021-03-27 00:00:00,2022-09-08 08:09:47,2022-09-08 09:06:02,,Noah,Billing Support,Chat,Critical,Billing inquiry,Pending Customer Response,2,0.9377181963210275,40.84356078230796,No,
T00223,2021-02-05 00:00:00,2022-01-11 11:26:45,2022-01-11 12:40:25,2022-01-12 20:34:40,Mia,General Support,Phone,Critical,Cancellation request,Closed,2,1.2279260122217728,33.132041878466076,No,
T00224,2020-05-27 00:00:00,2022-03-05 14:59:03,2022-03-06 07:06:24,2022-03-08 01:52:56,Noah,Billing Support,Chat,Low,Refund request,Closed,24,16.122636978617372,58.898327059764206,No,
T00225,2020-11-16 00:00:00,2021-12-19 08:39:48,2021-12-19 19:25:08,2021-12-20 23:44:37,Emma,Billing Support,Chat,Medium,Refund request,Closed,8,10.755787655386873,39.080515882087305,Yes,
T00226,2020-03-29 00:00:00,2022-07-21 13:16:30,2022-07-21 22:54:13,2022-07-25 17:47:31,Daniel,Technical Support,Chat,High,Technical issue,Closed,4,9.628657181493505,100.51700124173348,Yes,2.8356511422053328
T00227,2021-01-04 00:00:00,2022-07-07 18:55:54,2022-07-07 21:22:21,2022-07-08 16:58:08,Emma,Billing Support,Phone,High,Billing inquiry,Closed,4,2.4409513502685267,22.037310799644178,No,2.863958038320074
T00228,2020-03-08 00:00:00,2022-11-23 13:36:56,2022-11-24 17:14:07,2022-11-25 08:16:07,Mia,General Support,Phone,Low,Cancellation request,Closed,24,27.619822255909767,42.65311166489686,Yes,
T00229,2020-07-21 00:00:00,2021-02-07 10:40:10,2021-02-08 07:31:26,2021-02-09 05:43:53,Emma,Billing Support,Phone,Low,Billing inquiry,Closed,24,20.854574836530958,43.06216546912666,No,
T00230,2021-02-20 00:00:00,2022-03-20 08:28:14,2022-03-20 13:16:11,2022-03-23 22:55:42,Jonas,Technical Support,Social media,Critical,Technical issue,Closed,2,4.799318826575508,86.45782495413955,Yes,1.089017709031245
T00231,2020-06-29 00:00:00,2021-01-10 09:09:02,2021-01-10 23:06:24,2021-01-11 23:55:22,Noah,Billing Support,Chat,Low,Refund request,Closed,24,13.956361655145738,38.77238163821289,No,
T00232,2020-10-31 00:00:00,2022-08-22 10:37:04,2022-08-22 12:35:18,2022-08-25 06:02:49,Sofia,Technical Support,Phone,High,Technical issue,Closed,4,1.9705959294969844,67.42928486120091,No,
